material_id,cif,formation_energy_per_atom,total_magnetization
781082,"# generated using pymatgen
data_SrCrO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.54373900
_cell_length_b   5.55191544
_cell_length_c   32.25815788
_cell_angle_alpha   90.07578100
_cell_angle_beta   90.00958596
_cell_angle_gamma   119.89870502
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SrCrO3
_chemical_formula_sum   'Sr14 Cr14 O42'
_cell_volume   860.71153433
_cell_formula_units_Z   14
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sr  Sr0  1  0.66652800  0.33291900  0.03983500  1
  Sr  Sr1  1  0.66638500  0.33338600  0.17675400  1
  Sr  Sr2  1  0.66326300  0.33244100  0.75000400  1
  Sr  Sr3  1  0.00077500  0.00273400  0.10566900  1
  Sr  Sr4  1  0.00419300  0.00531700  0.39410900  1
  Sr  Sr5  1  0.00553100  0.00286200  0.60574400  1
  Sr  Sr6  1  0.66758800  0.33453800  0.32319900  1
  Sr  Sr7  1  0.66791400  0.33401700  0.45979700  1
  Sr  Sr8  1  0.00493000  0.00252700  0.89446500  1
  Sr  Sr9  1  0.33148600  0.66263500  0.25006000  1
  Sr  Sr10  1  0.33295800  0.66653700  0.54013800  1
  Sr  Sr11  1  0.33501600  0.66736100  0.67659700  1
  Sr  Sr12  1  0.33436800  0.66800500  0.82354000  1
  Sr  Sr13  1  0.33280400  0.66726700  0.96018400  1
  Cr  Cr14  1  0.67669000  0.33788700  0.56587200  1
  Cr  Cr15  1  0.67583000  0.33886700  0.64538100  1
  Cr  Cr16  1  0.00361600  0.00500600  0.00007100  1
  Cr  Cr17  1  0.00162000  0.00333200  0.21071500  1
  Cr  Cr18  1  0.00215500  0.00381200  0.28936100  1
  Cr  Cr19  1  0.00535500  0.00666100  0.49992600  1
  Cr  Cr20  1  0.00467800  0.00457100  0.71066300  1
  Cr  Cr21  1  0.00384600  0.00471200  0.78939500  1
  Cr  Cr22  1  0.67525300  0.33886300  0.85443100  1
  Cr  Cr23  1  0.67634200  0.33695400  0.93392800  1
  Cr  Cr24  1  0.33480000  0.67443800  0.06600300  1
  Cr  Cr25  1  0.33528500  0.67263300  0.14559100  1
  Cr  Cr26  1  0.33825300  0.67500000  0.35461100  1
  Cr  Cr27  1  0.33904700  0.67735900  0.43413000  1
  O  O28  1  0.84725800  0.69421700  0.25002700  1
  O  O29  1  0.82715000  0.66345200  0.67734000  1
  O  O30  1  0.82467300  0.66100500  0.82261100  1
  O  O31  1  0.82729900  0.66701000  0.53442800  1
  O  O32  1  0.83034400  0.66691400  0.96547600  1
  O  O33  1  0.51392400  0.48362700  0.60620000  1
  O  O34  1  0.51372000  0.48421000  0.89386900  1
  O  O35  1  0.32665200  0.16032900  0.82152700  1
  O  O36  1  0.30810000  0.15128300  0.25020000  1
  O  O37  1  0.31693400  0.15785600  0.53435400  1
  O  O38  1  0.98495100  0.49232400  0.60570200  1
  O  O39  1  0.98470700  0.49269900  0.89397100  1
  O  O40  1  0.31915200  0.15840900  0.96573300  1
  O  O41  1  0.32816300  0.16192100  0.67859800  1
  O  O42  1  0.51513500  0.03082400  0.60591100  1
  O  O43  1  0.51523800  0.03087300  0.89395300  1
  O  O44  1  0.15119000  0.84497500  0.75027700  1
  O  O45  1  0.82429700  0.16319700  0.53446600  1
  O  O46  1  0.82690100  0.16373800  0.96532500  1
  O  O47  1  0.16283800  0.82704100  0.17758100  1
  O  O48  1  0.16319500  0.82691300  0.32268800  1
  O  O49  1  0.82716200  0.16164700  0.67737500  1
  O  O50  1  0.82520900  0.16029500  0.82208500  1
  O  O51  1  0.16439200  0.82958600  0.03474700  1
  O  O52  1  0.16240800  0.82479200  0.46538800  1
  O  O53  1  0.84396400  0.15189200  0.25001700  1
  O  O54  1  0.49029700  0.98033500  0.10556200  1
  O  O55  1  0.49255300  0.98350700  0.39448900  1
  O  O56  1  0.69514500  0.84679000  0.74984800  1
  O  O57  1  0.67115700  0.83316500  0.03404800  1
  O  O58  1  0.66738200  0.82944400  0.46579400  1
  O  O59  1  0.02780400  0.51276500  0.10663200  1
  O  O60  1  0.03085200  0.51428900  0.39369400  1
  O  O61  1  0.66391400  0.82681800  0.17739300  1
  O  O62  1  0.66480300  0.82699400  0.32252900  1
  O  O63  1  0.48431200  0.51319700  0.10620500  1
  O  O64  1  0.48592700  0.51463900  0.39383200  1
  O  O65  1  0.16267900  0.32817800  0.03400900  1
  O  O66  1  0.15880600  0.32135000  0.46599800  1
  O  O67  1  0.16443700  0.32755000  0.17886100  1
  O  O68  1  0.16470800  0.32755600  0.32138900  1
  O  O69  1  0.15425800  0.31025000  0.74968900  1
",-2.579012125,27.9990937
1187465,"# generated using pymatgen
data_TiBeO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.38890200
_cell_length_b   3.38890200
_cell_length_c   3.38890200
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TiBeO3
_chemical_formula_sum   'Ti1 Be1 O3'
_cell_volume   38.92037628
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ti  Ti0  1  0.00000000  0.00000000  0.00000000  1
  Be  Be1  1  0.50000000  0.50000000  0.50000000  1
  O  O2  1  0.50000000  0.50000000  0.00000000  1
  O  O3  1  0.50000000  0.00000000  0.50000000  1
  O  O4  1  0.00000000  0.50000000  0.50000000  1
",-2.312304959,0.0010819
1325463,"# generated using pymatgen
data_SrCrO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.55380746
_cell_length_b   5.55380746
_cell_length_c   32.27837400
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   119.99977918
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SrCrO3
_chemical_formula_sum   'Sr14 Cr14 O42'
_cell_volume   862.23348929
_cell_formula_units_Z   14
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sr  Sr0  1  0.33394500  0.66477200  0.54024500  1
  Sr  Sr1  1  0.33224000  0.66450500  0.67732400  1
  Sr  Sr2  1  0.33393500  0.66260800  0.25000000  1
  Sr  Sr3  1  0.00328000  0.99934100  0.60551600  1
  Sr  Sr4  1  0.00328000  0.99934100  0.89448400  1
  Sr  Sr5  1  0.99934100  0.00328000  0.10551600  1
  Sr  Sr6  1  0.33224000  0.66450500  0.82267600  1
  Sr  Sr7  1  0.33394500  0.66477200  0.95975500  1
  Sr  Sr8  1  0.99934100  0.00328000  0.39448400  1
  Sr  Sr9  1  0.66260800  0.33393500  0.75000000  1
  Sr  Sr10  1  0.66477200  0.33394500  0.04024500  1
  Sr  Sr11  1  0.66450500  0.33224000  0.17732500  1
  Sr  Sr12  1  0.66450500  0.33224000  0.32267600  1
  Sr  Sr13  1  0.66477200  0.33394500  0.45975500  1
  Cr  Cr14  1  0.33763800  0.67617900  0.06584400  1
  Cr  Cr15  1  0.33899800  0.67511400  0.14543500  1
  Cr  Cr16  1  0.00461800  0.00461800  0.50000000  1
  Cr  Cr17  1  0.99491900  0.99194800  0.71054900  1
  Cr  Cr18  1  0.99491900  0.99194800  0.78945100  1
  Cr  Cr19  1  0.00461800  0.00461800  0.00000000  1
  Cr  Cr20  1  0.99194800  0.99491900  0.21054900  1
  Cr  Cr21  1  0.99194800  0.99491900  0.28945100  1
  Cr  Cr22  1  0.33899800  0.67511400  0.35456500  1
  Cr  Cr23  1  0.33763800  0.67617900  0.43415600  1
  Cr  Cr24  1  0.67617900  0.33763800  0.56584400  1
  Cr  Cr25  1  0.67511400  0.33899800  0.64543500  1
  Cr  Cr26  1  0.67511400  0.33899800  0.85456500  1
  Cr  Cr27  1  0.67617900  0.33763800  0.93415600  1
  O  O28  1  0.69087800  0.84629300  0.75000000  1
  O  O29  1  0.66017400  0.82542900  0.17734100  1
  O  O30  1  0.66017400  0.82542900  0.32265900  1
  O  O31  1  0.66731200  0.82442100  0.03458700  1
  O  O32  1  0.66731200  0.82442100  0.46541300  1
  O  O33  1  0.48440100  0.51458300  0.10632500  1
  O  O34  1  0.48440100  0.51458300  0.39367500  1
  O  O35  1  0.16275000  0.32711400  0.32163100  1
  O  O36  1  0.14869600  0.30240300  0.75000000  1
  O  O37  1  0.15723800  0.31450000  0.03480600  1
  O  O38  1  0.49279800  0.98496300  0.10562000  1
  O  O39  1  0.49279800  0.98496300  0.39438000  1
  O  O40  1  0.15723800  0.31450000  0.46519400  1
  O  O41  1  0.16275000  0.32711400  0.17836900  1
  O  O42  1  0.03061900  0.51592900  0.10604400  1
  O  O43  1  0.03061900  0.51592900  0.39395600  1
  O  O44  1  0.84544800  0.15026900  0.25000000  1
  O  O45  1  0.16250100  0.82127900  0.03403600  1
  O  O46  1  0.16250100  0.82127900  0.46596400  1
  O  O47  1  0.83747600  0.17147400  0.67812800  1
  O  O48  1  0.83747600  0.17147400  0.82187200  1
  O  O49  1  0.17147400  0.83747600  0.17812800  1
  O  O50  1  0.17147400  0.83747600  0.32187200  1
  O  O51  1  0.82127900  0.16250100  0.53403600  1
  O  O52  1  0.82127900  0.16250100  0.96596400  1
  O  O53  1  0.15026900  0.84544800  0.75000000  1
  O  O54  1  0.98496300  0.49279800  0.60562000  1
  O  O55  1  0.98496300  0.49279800  0.89438000  1
  O  O56  1  0.84629300  0.69087800  0.25000000  1
  O  O57  1  0.82442100  0.66731200  0.53458700  1
  O  O58  1  0.82442100  0.66731200  0.96541300  1
  O  O59  1  0.51592900  0.03061900  0.60604400  1
  O  O60  1  0.51592900  0.03061900  0.89395600  1
  O  O61  1  0.82542900  0.66017400  0.67734100  1
  O  O62  1  0.82542900  0.66017400  0.82265900  1
  O  O63  1  0.51458300  0.48440100  0.60632500  1
  O  O64  1  0.51458300  0.48440100  0.89367500  1
  O  O65  1  0.31450000  0.15723800  0.53480600  1
  O  O66  1  0.31450000  0.15723800  0.96519400  1
  O  O67  1  0.32711400  0.16275000  0.67836900  1
  O  O68  1  0.32711400  0.16275000  0.82163100  1
  O  O69  1  0.30240300  0.14869600  0.25000000  1
",-2.445720255,1.4968986
1192651,"# generated using pymatgen
data_BaFeO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.64446640
_cell_length_b   5.64446666
_cell_length_c   13.69047446
_cell_angle_alpha   89.99997685
_cell_angle_beta   90.00002746
_cell_angle_gamma   119.99965500
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BaFeO3
_chemical_formula_sum   'Ba6 Fe6 O18'
_cell_volume   377.74301687
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ba  Ba0  1  -0.00000009  0.00000019  0.25001470  1
  Ba  Ba1  1  -0.00000007  0.00000003  0.74999684  1
  Ba  Ba2  1  0.33333320  0.66666681  0.40946670  1
  Ba  Ba3  1  0.66666619  0.33333331  0.59052197  1
  Ba  Ba4  1  0.66666673  0.33333321  0.90945346  1
  Ba  Ba5  1  0.33333323  0.66666680  0.09053397  1
  Fe  Fe6  1  -0.00000022  0.00000006  0.49994319  1
  Fe  Fe7  1  -0.00000038  0.00000033  0.00005642  1
  Fe  Fe8  1  0.33333288  0.66666710  0.65585296  1
  Fe  Fe9  1  0.66666689  0.33333316  0.34404293  1
  Fe  Fe10  1  0.66666690  0.33333323  0.15595894  1
  Fe  Fe11  1  0.33333304  0.66666695  0.84414478  1
  O  O12  1  0.52225300  0.47774748  0.25000614  1
  O  O13  1  0.52225384  0.04450549  0.25000621  1
  O  O14  1  0.95549467  0.47774594  0.25000622  1
  O  O15  1  0.47777893  0.52222141  0.75000743  1
  O  O16  1  0.47777752  0.95555832  0.75000720  1
  O  O17  1  0.04444173  0.52222237  0.75000716  1
  O  O18  1  0.82761335  0.17238667  0.41669394  1
  O  O19  1  0.82761264  0.65522603  0.41669386  1
  O  O20  1  0.34477395  0.17238734  0.41669385  1
  O  O21  1  0.17236667  0.82763327  0.58328579  1
  O  O22  1  0.17236740  0.34473479  0.58328593  1
  O  O23  1  0.65526522  0.82763254  0.58328591  1
  O  O24  1  0.17237072  0.82762929  0.91670435  1
  O  O25  1  0.17237127  0.34474208  0.91670433  1
  O  O26  1  0.65525758  0.82762854  0.91670457  1
  O  O27  1  0.82761256  0.17238769  0.08330541  1
  O  O28  1  0.82761195  0.65522439  0.08330543  1
  O  O29  1  0.34477568  0.17238820  0.08330539  1
",-2.15028113,20.0075123
19257,"# generated using pymatgen
data_SmCrO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.87757300
_cell_length_b   3.87757300
_cell_length_c   3.87757300
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SmCrO3
_chemical_formula_sum   'Sm1 Cr1 O3'
_cell_volume   58.30152946
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sm  Sm0  1  0.50000000  0.50000000  0.50000000  1
  Cr  Cr1  1  0.00000000  0.00000000  0.00000000  1
  O  O2  1  0.50000000  0.00000000  0.00000000  1
  O  O3  1  0.00000000  0.50000000  0.00000000  1
  O  O4  1  0.00000000  0.00000000  0.50000000  1
",-2.973790204,2.9999808
22590,"# generated using pymatgen
data_LaFeO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.60080500
_cell_length_b   5.66192400
_cell_length_c   7.94467100
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LaFeO3
_chemical_formula_sum   'La4 Fe4 O12'
_cell_volume   251.93610169
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  La  La0  1  0.00938100  0.96174100  0.75000000  1
  La  La1  1  0.50938100  0.53825900  0.25000000  1
  La  La2  1  0.49061900  0.46174100  0.75000000  1
  La  La3  1  0.99061900  0.03825900  0.25000000  1
  Fe  Fe4  1  0.50000000  0.00000000  0.50000000  1
  Fe  Fe5  1  0.00000000  0.50000000  0.50000000  1
  Fe  Fe6  1  0.00000000  0.50000000  0.00000000  1
  Fe  Fe7  1  0.50000000  0.00000000  0.00000000  1
  O  O8  1  0.71259400  0.28797500  0.45372500  1
  O  O9  1  0.21259400  0.21202500  0.54627500  1
  O  O10  1  0.78740600  0.78797500  0.04627500  1
  O  O11  1  0.28740600  0.71202500  0.95372500  1
  O  O12  1  0.28740600  0.71202500  0.54627500  1
  O  O13  1  0.78740600  0.78797500  0.45372500  1
  O  O14  1  0.21259400  0.21202500  0.95372500  1
  O  O15  1  0.71259400  0.28797500  0.04627500  1
  O  O16  1  0.08612000  0.47826500  0.25000000  1
  O  O17  1  0.58612000  0.02173500  0.75000000  1
  O  O18  1  0.41388000  0.97826500  0.25000000  1
  O  O19  1  0.91388000  0.52173500  0.75000000  1
",-2.825153782,20.0000001
1105437,"# generated using pymatgen
data_SmFeO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.90017000
_cell_length_b   6.19491700
_cell_length_c   6.61938500
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SmFeO3
_chemical_formula_sum   'Sm4 Fe4 O12'
_cell_volume   323.95864237
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sm  Sm0  1  0.40458600  0.55328600  0.25000000  1
  Sm  Sm1  1  0.09541400  0.05328600  0.25000000  1
  Sm  Sm2  1  0.59541400  0.44671400  0.75000000  1
  Sm  Sm3  1  0.90458600  0.94671400  0.75000000  1
  Fe  Fe4  1  0.00000000  0.50000000  0.00000000  1
  Fe  Fe5  1  0.50000000  0.00000000  0.50000000  1
  Fe  Fe6  1  0.00000000  0.50000000  0.50000000  1
  Fe  Fe7  1  0.50000000  0.00000000  0.00000000  1
  O  O8  1  0.05797600  0.78748800  0.00919400  1
  O  O9  1  0.44202400  0.28748800  0.49080600  1
  O  O10  1  0.94202400  0.21251200  0.50919400  1
  O  O11  1  0.55797600  0.71251200  0.99080600  1
  O  O12  1  0.94202400  0.21251200  0.99080600  1
  O  O13  1  0.55797600  0.71251200  0.50919400  1
  O  O14  1  0.05797600  0.78748800  0.49080600  1
  O  O15  1  0.44202400  0.28748800  0.00919400  1
  O  O16  1  0.38229100  0.94541700  0.25000000  1
  O  O17  1  0.11770900  0.44541700  0.25000000  1
  O  O18  1  0.61770900  0.05458300  0.75000000  1
  O  O19  1  0.88229100  0.55458300  0.75000000  1
",-2.468971893,19.999571
1078634,"# generated using pymatgen
data_LaFeO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.42751155
_cell_length_b   5.42307109
_cell_length_c   5.43455366
_cell_angle_alpha   61.10598371
_cell_angle_beta   60.84843943
_cell_angle_gamma   60.80417810
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LaFeO3
_chemical_formula_sum   'La2 Fe2 O6'
_cell_volume   115.45061727
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  La  La0  1  0.24916956  0.25002433  0.24826512  1
  La  La1  1  0.75085776  0.74996144  0.75177131  1
  Fe  Fe2  1  0.49999915  0.50001404  0.50000760  1
  Fe  Fe3  1  0.00002164  -0.00001457  0.00000940  1
  O  O4  1  0.30371986  0.18800723  0.75462022  1
  O  O5  1  0.18813756  0.75545186  0.30298385  1
  O  O6  1  0.75471522  0.30393149  0.18906007  1
  O  O7  1  0.81186541  0.24457828  0.69701651  1
  O  O8  1  0.24528570  0.69609930  0.81096799  1
  O  O9  1  0.69629513  0.81201361  0.24536393  1
",-2.852925804,6.0000002
556003,"# generated using pymatgen
data_CaTiO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.41040193
_cell_length_b   5.41040193
_cell_length_c   5.41040193
_cell_angle_alpha   119.77655700
_cell_angle_beta   119.57778242
_cell_angle_gamma   90.56015927
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CaTiO3
_chemical_formula_sum   'Ca2 Ti2 O6'
_cell_volume   112.52875727
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.76157101  0.75000000  0.01157101  1
  Ca  Ca1  1  0.23842899  0.25000000  0.98842899  1
  Ti  Ti2  1  -0.00000000  0.50000000  0.50000000  1
  Ti  Ti3  1  0.50000000  -0.00000000  0.50000000  1
  O  O4  1  0.20483132  0.70483132  0.00000000  1
  O  O5  1  0.66656736  0.25000000  0.41656736  1
  O  O6  1  0.20483132  0.20483132  0.50000000  1
  O  O7  1  0.79516868  0.29516868  -0.00000000  1
  O  O8  1  0.79516868  0.79516868  0.50000000  1
  O  O9  1  0.33343264  0.75000000  0.58343264  1
",-3.544675347,0.0
975159,"# generated using pymatgen
data_RbZnO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.16407500
_cell_length_b   4.16407500
_cell_length_c   4.16407500
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   RbZnO3
_chemical_formula_sum   'Rb1 Zn1 O3'
_cell_volume   72.20306427
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Rb  Rb0  1  0.50000000  0.50000000  0.50000000  1
  Zn  Zn1  1  0.00000000  0.00000000  0.00000000  1
  O  O2  1  0.00000000  0.00000000  0.50000000  1
  O  O3  1  0.00000000  0.50000000  0.00000000  1
  O  O4  1  0.50000000  0.00000000  0.00000000  1
",-0.881029198,2.9965426
1278230,"# generated using pymatgen
data_LaMnO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.54486496
_cell_length_b   7.98485282
_cell_length_c   5.65231817
_cell_angle_alpha   89.38115012
_cell_angle_beta   90.04509009
_cell_angle_gamma   91.49769421
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LaMnO3
_chemical_formula_sum   'La4 Mn4 O12'
_cell_volume   250.15587732
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  La  La0  1  0.49863000  0.75005000  0.00376600  1
  La  La1  1  0.99667900  0.25009400  0.49416900  1
  La  La2  1  0.50131600  0.24997900  0.99624600  1
  La  La3  1  0.00329000  0.74991000  0.50588400  1
  Mn  Mn4  1  0.50014900  0.99997500  0.49991300  1
  Mn  Mn5  1  0.50002400  0.49998900  0.50000400  1
  Mn  Mn6  1  0.00009100  0.49988100  0.99993900  1
  Mn  Mn7  1  0.00010700  0.00012000  0.99987400  1
  O  O8  1  0.78538300  0.46595600  0.69487900  1
  O  O9  1  0.30283100  0.95905600  0.22331500  1
  O  O10  1  0.99678900  0.25869800  0.06442300  1
  O  O11  1  0.49555300  0.76261000  0.58058100  1
  O  O12  1  0.69883900  0.53634300  0.21750900  1
  O  O13  1  0.21671300  0.03404700  0.69115200  1
  O  O14  1  0.21458800  0.53403100  0.30515900  1
  O  O15  1  0.69708500  0.04094600  0.77674200  1
  O  O16  1  0.30110900  0.46365200  0.78251100  1
  O  O17  1  0.78325600  0.96595200  0.30887300  1
  O  O18  1  0.00318000  0.74132100  0.93559300  1
  O  O19  1  0.50438700  0.23738900  0.41947000  1
",-2.988675191,16.0019554
