material_id,cif,formation_energy_per_atom,dir_gap
12113,"# generated using pymatgen
data_MgCrO2F
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.90080029
_cell_length_b   3.90080029
_cell_length_c   3.90080029
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MgCrO2F
_chemical_formula_sum   'Mg1 Cr1 O2 F1'
_cell_volume   59.35552493
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.15172212  0.00000000  0.00000000  1
  Cr  Cr1  1  0.50386185  0.50000000  0.50000000  1
  F  F2  1  0.46935915  0.00000000  0.50000000  1
  O  O3  1  0.42114687  0.50000000  0.00000000  1
  O  O4  1  -0.01165097  0.50000000  0.50000000  1
",0.54,0.0
11688,"# generated using pymatgen
data_KInO2F
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.65189657
_cell_length_b   4.65189657
_cell_length_c   4.65189657
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   KInO2F
_chemical_formula_sum   'K1 In1 O2 F1'
_cell_volume   100.66770079
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  In  In0  1  0.00029539  0.00000000  0.00000000  1
  K  K1  1  0.50528130  0.50000000  0.50000000  1
  F  F2  1  0.49957275  0.00000000  0.50000000  1
  O  O3  1  0.49978643  0.50000000  0.00000000  1
  O  O4  1  0.00510267  0.50000000  0.50000000  1
",2.22,0.0
5160,"# generated using pymatgen
data_HfAuNOF
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.25377475
_cell_length_b   4.25377475
_cell_length_c   4.25377475
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   HfAuNOF
_chemical_formula_sum   'Hf1 Au1 N1 O1 F1'
_cell_volume   76.97035094
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Hf  Hf0  1  0.28073168  0.00000000  0.00000000  1
  Au  Au1  1  0.58623434  0.50000000  0.50000000  1
  F  F2  1  0.26286412  0.00000000  0.50000000  1
  N  N3  1  0.45432052  0.50000000  0.00000000  1
  O  O4  1  0.06213729  0.50000000  0.50000000  1
",1.74,0.0
18786,"# generated using pymatgen
data_MnMoN3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.02949860
_cell_length_b   4.02949860
_cell_length_c   4.02949860
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MnMoN3
_chemical_formula_sum   'Mn1 Mo1 N3'
_cell_volume   65.42640040
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mn  Mn0  1  0.25956637  0.00000000  -0.00000000  1
  Mo  Mo1  1  0.47108830  0.50000000  0.50000000  1
  N  N2  1  0.35544340  0.00000000  0.50000000  1
  N  N3  1  0.35544340  0.50000000  0.00000000  1
  N  N4  1  -0.09157868  0.50000000  0.50000000  1
",0.66,0.0
13144,"# generated using pymatgen
data_NiWO2F
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.98472573
_cell_length_b   3.98472573
_cell_length_c   3.98472573
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NiWO2F
_chemical_formula_sum   'Ni1 W1 O2 F1'
_cell_volume   63.26963093
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ni  Ni0  1  0.00005893  0.00000000  0.00000000  1
  W  W1  1  0.50444557  0.50000000  0.50000000  1
  F  F2  1  0.49992532  0.00000000  0.50000000  1
  O  O3  1  0.50081153  0.50000000  0.00000000  1
  O  O4  1  0.00470904  0.50000000  0.50000000  1
",0.84,0.0
7345,"# generated using pymatgen
data_CdPtN2O
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.01135667
_cell_length_b   4.01135667
_cell_length_c   4.01135667
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CdPtN2O
_chemical_formula_sum   'Cd1 Pt1 N2 O1'
_cell_volume   64.54666937
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cd  Cd0  1  0.02084576  0.00000000  0.00000000  1
  Pt  Pt1  1  0.46354976  0.50000000  0.50000000  1
  N  N2  1  0.39507236  -0.00000000  0.50000000  1
  N  N3  1  0.39507236  0.50000000  0.00000000  1
  O  O4  1  -0.05163229  0.50000000  0.50000000  1
",1.72,0.0
9027,"# generated using pymatgen
data_KOsSO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.49974473
_cell_length_b   4.49974473
_cell_length_c   4.49974473
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   KOsSO2
_chemical_formula_sum   'K1 Os1 S1 O2'
_cell_volume   91.10949335
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Os  Os0  1  0.19113564  0.00000000  -0.00000000  1
  K  K1  1  0.68951240  0.50000000  0.50000000  1
  S  S2  1  0.18783183  -0.00000000  0.50000000  1
  O  O3  1  0.19120365  0.50000000  0.00000000  1
  O  O4  1  0.18936113  0.50000000  0.50000000  1
",1.98,0.0
1273,"# generated using pymatgen
data_RbTeNO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.14651677
_cell_length_b   4.14651677
_cell_length_c   4.14651677
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   RbTeNO2
_chemical_formula_sum   'Rb1 Te1 N1 O2'
_cell_volume   71.29355637
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Rb  Rb0  1  0.00219831  0.00000000  0.00000000  1
  Te  Te1  1  0.50729070  0.50000000  0.50000000  1
  N  N2  1  0.50038428  0.00000000  0.50000000  1
  O  O3  1  0.50062912  0.50000000  0.00000000  1
  O  O4  1  -0.00017743  0.50000000  0.50000000  1
",0.88,0.0
17818,"# generated using pymatgen
data_NaReN3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.93405896
_cell_length_b   3.93405896
_cell_length_c   3.93405896
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NaReN3
_chemical_formula_sum   'Na1 Re1 N3'
_cell_volume   60.88672216
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Re  Re0  1  0.00000000  0.00000000  0.00000000  1
  Na  Na1  1  0.50000000  0.50000000  0.50000000  1
  N  N2  1  0.50000000  0.00000000  0.50000000  1
  N  N3  1  0.50000000  0.50000000  0.00000000  1
  N  N4  1  0.00000000  0.50000000  0.50000000  1
",4.0,0.0
2376,"# generated using pymatgen
data_BeTlNO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.69493216
_cell_length_b   3.69493216
_cell_length_c   3.69493216
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BeTlNO2
_chemical_formula_sum   'Be1 Tl1 N1 O2'
_cell_volume   50.44514857
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tl  Tl0  1  0.00000000  0.00000000  0.00000000  1
  Be  Be1  1  0.51000000  0.50000000  0.50000000  1
  N  N2  1  0.50000000  0.00000000  0.50000000  1
  O  O3  1  0.50000000  0.50000000  0.00000000  1
  O  O4  1  0.00000000  0.50000000  0.50000000  1
",1.74,0.0
9961,"# generated using pymatgen
data_TiCrSO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.28865024
_cell_length_b   4.28865024
_cell_length_c   4.28865024
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TiCrSO2
_chemical_formula_sum   'Ti1 Cr1 S1 O2'
_cell_volume   78.87908936
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cr  Cr0  1  -0.29149555  -0.00000000  0.00000000  1
  Ti  Ti1  1  0.68067908  0.50000000  0.50000000  1
  S  S2  1  0.44705110  0.00000000  0.50000000  1
  O  O3  1  0.65232511  0.50000000  -0.00000000  1
  O  O4  1  0.08551977  0.50000000  0.50000000  1
",0.42,0.0
4251,"# generated using pymatgen
data_TiReNOF
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.96979186
_cell_length_b   3.96979186
_cell_length_c   3.96979186
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TiReNOF
_chemical_formula_sum   'Ti1 Re1 N1 O1 F1'
_cell_volume   62.56093227
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ti  Ti0  1  -0.16515952  0.00000000  0.00000000  1
  Re  Re1  1  0.61412018  0.50000000  0.50000000  1
  F  F2  1  0.29236526  0.00000000  0.50000000  1
  N  N3  1  0.60813388  0.50000000  0.00000000  1
  O  O4  1  0.07243185  0.50000000  0.50000000  1
",1.08,0.0
16484,"# generated using pymatgen
data_MnRhN3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.95930040
_cell_length_b   3.95930040
_cell_length_c   3.95930040
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MnRhN3
_chemical_formula_sum   'Mn1 Rh1 N3'
_cell_volume   62.06622911
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mn  Mn0  1  0.27528725  -0.00000000  -0.00000000  1
  Rh  Rh1  1  0.53410511  0.50000000  0.50000000  1
  N  N2  1  0.34928662  -0.00000000  0.50000000  1
  N  N3  1  0.34928662  0.50000000  -0.00000000  1
  N  N4  1  -0.00896992  0.50000000  0.50000000  1
",1.32,0.0
10211,"# generated using pymatgen
data_NiBiSO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.56253485
_cell_length_b   4.56253485
_cell_length_c   4.56253485
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NiBiSO2
_chemical_formula_sum   'Ni1 Bi1 S1 O2'
_cell_volume   94.97703008
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ni  Ni0  1  0.30629157  -0.00000000  -0.00000000  1
  Bi  Bi1  1  0.53207711  0.50000000  0.50000000  1
  S  S2  1  0.16801044  0.00000000  0.50000000  1
  O  O3  1  0.46964854  0.50000000  0.00000000  1
  O  O4  1  0.05560246  0.50000000  0.50000000  1
",1.08,0.0
5412,"# generated using pymatgen
data_LiRuN2O
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.90077470
_cell_length_b   3.90077470
_cell_length_c   3.90077470
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiRuN2O
_chemical_formula_sum   'Li1 Ru1 N2 O1'
_cell_volume   59.35435644
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.00118351  -0.00000000  -0.00000000  1
  Ru  Ru1  1  0.50306557  0.50000000  0.50000000  1
  N  N2  1  0.50204468  0.00000000  0.50000000  1
  N  N3  1  0.50204468  0.50000000  0.00000000  1
  O  O4  1  0.00256419  0.50000000  0.50000000  1
",1.64,0.0
1467,"# generated using pymatgen
data_SrReNO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.96369210
_cell_length_b   3.96369210
_cell_length_c   3.96369210
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SrReNO2
_chemical_formula_sum   'Sr1 Re1 N1 O2'
_cell_volume   62.27299209
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sr  Sr0  1  0.00132957  0.00000000  0.00000000  1
  Re  Re1  1  0.50212307  0.50000000  0.50000000  1
  N  N2  1  0.50205011  0.00000000  0.50000000  1
  O  O3  1  0.50210597  0.50000000  0.00000000  1
  O  O4  1  0.00210005  0.50000000  0.50000000  1
",0.14,0.0
1429,"# generated using pymatgen
data_SrRuNO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.99799164
_cell_length_b   3.99799164
_cell_length_c   3.99799164
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SrRuNO2
_chemical_formula_sum   'Sr1 Ru1 N1 O2'
_cell_volume   63.90364734
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sr  Sr0  1  0.02860161  -0.00000000  0.00000000  1
  Ru  Ru1  1  0.52093906  0.50000000  0.50000000  1
  N  N2  1  0.52280448  0.00000000  0.50000000  1
  O  O3  1  0.48141398  0.50000000  0.00000000  1
  O  O4  1  0.01651988  0.50000000  0.50000000  1
",0.68,0.0
4179,"# generated using pymatgen
data_HfSnNOF
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.21220354
_cell_length_b   4.21220354
_cell_length_c   4.21220354
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   HfSnNOF
_chemical_formula_sum   'Hf1 Sn1 N1 O1 F1'
_cell_volume   74.73568981
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Hf  Hf0  1  0.00071574  0.00000000  0.00000000  1
  Sn  Sn1  1  0.50486218  0.50000000  0.50000000  1
  F  F2  1  0.49937810  0.00000000  0.50000000  1
  N  N3  1  0.49987580  0.50000000  0.00000000  1
  O  O4  1  0.00460691  0.50000000  0.50000000  1
",1.86,0.0
2409,"# generated using pymatgen
data_KAlNO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.94076175
_cell_length_b   3.94076175
_cell_length_c   3.94076175
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   KAlNO2
_chemical_formula_sum   'K1 Al1 N1 O2'
_cell_volume   61.19846626
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.00123967  -0.00000000  0.00000000  1
  Al  Al1  1  0.50207530  0.50000000  0.50000000  1
  N  N2  1  0.50188543  0.00000000  0.50000000  1
  O  O3  1  0.50158056  0.50000000  0.00000000  1
  O  O4  1  0.00209607  0.50000000  0.50000000  1
",1.02,0.0
10157,"# generated using pymatgen
data_CsVSO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.53221410
_cell_length_b   4.53221410
_cell_length_c   4.53221410
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CsVSO2
_chemical_formula_sum   'Cs1 V1 S1 O2'
_cell_volume   93.09604937
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cs  Cs0  1  -0.00814376  0.00000000  0.00000000  1
  V  V1  1  0.57548200  0.50000000  0.50000000  1
  S  S2  1  0.46516072  0.00000000  0.50000000  1
  O  O3  1  0.51587442  0.50000000  0.00000000  1
  O  O4  1  -0.04139706  0.50000000  0.50000000  1
",0.86,0.0
12790,"# generated using pymatgen
data_LaPtO2F
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.27661040
_cell_length_b   4.27661040
_cell_length_c   4.27661040
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LaPtO2F
_chemical_formula_sum   'La1 Pt1 O2 F1'
_cell_volume   78.21662309
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  La  La0  1  0.00028875  0.00000000  0.00000000  1
  Pt  Pt1  1  0.50476136  0.50000000  0.50000000  1
  F  F2  1  0.49976027  0.00000000  0.50000000  1
  O  O3  1  0.50021676  0.50000000  0.00000000  1
  O  O4  1  0.00487770  0.50000000  0.50000000  1
",1.2,0.0
